open_price,close_price,high_price,low_price,volume,verdict
363.21,367.11,367.2,363.0,1050700,Buy
179.95,175.77,173.8,184.8,2184899,Buy
173.95,171.59,170.8,177.0,1050941,Buy
249.73,252.85,249.7,254.1,1675664,Buy
203.69,200.41,196.5,210.7,1978285,Sell
111.93,112.97,111.8,112.6,2177274,Buy
133.69,130.85,129.6,136.3,3409716,Buy
332.52,336.36,333.5,335.8,1965460,Sell
123.32,122.5,121.6,124.7,3500400,Buy
405.09,402.17,407.5,399.8,1050759,Buy
128.85,127.46,127.5,129.3,1050700,Buy
219.71,217.91,214.5,225.7,1700714,Buy
168.24,164.41,162.9,172.2,1082674,Buy
163.28,158.69,158.3,165.8,1058842,Buy
196.72,194.17,191.9,201.8,2871350,Buy
242.25,240.18,236.8,248.1,1072832,Sell
176.21,172.55,171.6,179.6,3172653,Buy
407.98,403.91,409.8,402.2,1067594,Sell
204.2,202.97,201.6,207.6,1145826,Buy
186.86,182.03,179.9,192.0,1077416,Sell
161.69,158.85,157.5,164.9,1050860,Buy
122.89,121.56,120.4,124.8,3500400,Buy
274.41,276.67,273.3,279.0,1050705,Buy
391.16,391.72,394.9,387.9,1155005,Buy
269.86,273.28,268.3,276.4,3207354,Buy
170.84,167.65,165.2,175.8,2298970,Buy
122.4,121.11,120.3,123.8,1070212,Buy
355.62,358.77,357.1,357.4,1054041,Sell
221.33,219.16,216.7,226.2,1159758,Buy
121.16,119.52,118.4,123.1,1901141,Sell
120.3,119.29,118.2,121.9,1525293,Buy
157.59,154.43,153.1,161.1,2142496,Buy
390.74,391.63,395.0,387.2,1074876,Buy
109.61,111.22,109.9,110.2,3500400,Buy
192.6,191.53,189.0,197.3,1660853,Buy
400.32,398.76,403.0,396.1,1549380,Buy
310.43,315.16,312.8,313.5,1090291,Buy
133.92,130.29,129.0,136.9,1768933,Sell
344.9,349.22,348.6,345.7,1051892,Buy
265.11,267.81,264.3,270.0,2014235,Buy
109.05,110.9,109.6,109.6,1063887,Buy
126.69,124.79,123.8,128.5,3287469,Buy
407.72,403.75,409.6,401.9,1050700,Sell
372.8,375.89,376.3,372.3,1056480,Buy
319.38,325.72,321.7,323.8,1330228,Buy
241.82,241.18,238.4,246.6,1050702,Sell
235.74,235.2,231.4,242.0,2229574,Buy
340.74,345.75,343.3,343.5,2756028,Buy
194.33,192.22,190.1,198.9,1163021,Buy
181.41,177.85,176.2,185.8,2103097,Buy
119.75,118.75,118.1,120.7,1050793,Buy
113.32,113.85,112.7,114.2,3162734,Buy
229.91,228.39,224.5,236.1,1053828,Sell
395.94,395.26,398.8,392.3,1050700,Sell
278.61,282.15,279.1,282.8,1537184,Buy
272.86,274.58,271.4,277.7,1068240,Buy
143.06,139.78,139.1,145.3,1050932,Buy
368.61,371.5,372.2,367.9,1050712,Sell
397.7,396.49,400.1,394.1,1433342,Sell
310.62,315.82,312.7,314.3,1050713,Buy
308.12,311.3,308.4,311.9,1051420,Sell
409.93,405.03,411.4,403.6,1064353,Buy
174.17,171.78,170.8,177.2,1165170,Buy
399.49,398.3,402.4,395.5,2638925,Buy
125.93,124.2,123.5,127.4,1626102,Buy
344.86,350.13,348.4,346.7,2507746,Buy
108.48,110.6,109.3,108.9,3078800,Buy
180.93,178.5,176.3,185.6,1262185,Buy
344.87,349.14,348.2,345.9,1052318,Buy
331.76,335.13,331.5,336.0,2012660,Sell
346.23,350.07,348.7,347.9,1905716,Buy
114.72,114.92,113.8,115.8,2964875,Buy
108.43,110.58,109.2,108.9,3500400,Buy
249.85,249.66,245.6,256.1,1521547,Buy
164.78,160.91,160.1,167.8,1158588,Buy
180.03,176.29,174.4,184.5,1063573,Buy
262.54,265.35,262.4,267.1,2755423,Buy
213.58,212.37,208.6,219.9,1155555,Buy
110.96,112.14,110.9,111.7,3301826,Buy
232.25,230.43,226.3,239.1,2298748,Sell
215.99,214.11,211.2,221.5,1310433,Buy
108.48,110.6,109.2,108.9,3204553,Buy
285.71,288.69,286.1,289.5,1082594,Buy
184.19,180.95,179.3,188.5,3380738,Buy
168.68,165.32,162.8,174.2,2900565,Buy
409.29,404.69,410.9,403.1,1060562,Buy
111.1,112.14,110.9,111.9,1919056,Sell
264.4,265.4,261.7,270.1,1109042,Buy
227.2,225.23,220.3,234.8,1843145,Sell
376.84,379.02,379.9,375.9,1116995,Sell
287.83,290.64,286.8,292.6,1054628,Buy
296.02,298.43,295.9,299.7,1137082,Sell
189.66,185.03,181.9,196.1,1382041,Sell
254.88,256.38,252.8,260.2,1509510,Buy
266.5,267.8,263.2,272.9,2149142,Buy
306.69,310.46,306.9,310.9,1050705,Sell
144.2,140.23,139.2,147.2,1126376,Buy
220.62,217.57,213.6,227.5,1160231,Sell
199.3,195.76,193.9,204.0,1092821,Buy
131.38,129.2,128.6,133.0,1622415,Buy
369.98,372.96,373.1,369.7,1054483,Sell
268.39,268.3,263.8,275.0,2617277,Sell
288.63,293.07,290.4,292.2,1331591,Buy
404.28,401.55,406.7,399.1,1050700,Buy
150.18,145.35,144.5,153.4,1315151,Sell
113.92,114.12,112.9,115.1,2780603,Sell
117.83,117.4,116.4,119.0,2214112,Buy
370.08,372.61,372.9,369.8,1071684,Sell
366.85,370.39,370.0,367.3,1095536,Buy
309.97,313.48,311.3,312.9,1050704,Sell
319.75,324.26,321.8,322.8,1050711,Buy
205.54,202.36,199.7,211.1,1098050,Buy
253.73,253.78,249.1,260.4,1051221,Sell
334.75,340.04,339.1,335.8,1050762,Buy
236.0,235.99,232.6,241.7,3337968,Buy
410.15,405.13,411.5,403.8,1053167,Buy
409.68,404.88,411.2,403.4,1092452,Sell
108.07,110.41,109.0,108.5,2792143,Buy
387.13,388.54,391.2,384.3,1050708,Buy
393.17,392.91,396.0,390.0,1060343,Sell
125.83,123.77,122.9,127.5,1050820,Buy
113.02,113.61,112.5,113.7,1051353,Buy
357.61,361.27,360.7,358.2,1057965,Sell
244.47,241.99,237.8,251.6,1132283,Sell
110.15,111.57,110.3,110.8,1508435,Buy
218.58,217.59,214.1,224.8,3461526,Buy
410.51,405.3,411.8,404.0,1050725,Buy
304.47,307.89,304.8,308.5,1051400,Buy
194.52,190.65,187.2,200.9,1883816,Sell
372.42,375.33,376.0,371.9,1148344,Buy
174.67,171.17,169.4,178.8,2446151,Buy
199.04,195.24,191.7,205.8,2731807,Sell
125.01,123.42,122.7,126.5,3236830,Buy
355.85,360.13,359.4,356.6,1051330,Buy
207.69,205.46,202.1,213.7,1673753,Buy
348.25,352.81,351.9,349.2,1367864,Buy
353.76,357.64,356.4,355.2,1050712,Sell
295.7,299.27,297.2,298.6,1051270,Buy
307.69,311.82,309.6,310.9,1491594,Buy
294.23,299.02,295.0,299.3,3425748,Buy
141.86,139.17,137.7,145.0,1578662,Buy
404.34,401.64,406.9,399.1,1050934,Buy
108.53,110.62,109.3,109.0,2982205,Buy
364.83,368.15,368.1,364.9,1058144,Buy
118.14,117.41,116.5,119.3,1864301,Buy
406.52,402.98,408.6,401.0,1242512,Sell
402.42,400.41,405.3,397.5,1060912,Buy
169.38,164.71,162.7,174.2,3302127,Buy
151.13,147.3,146.7,153.6,1054527,Buy
188.61,183.31,181.4,193.4,1186881,Sell
378.78,381.5,382.8,377.4,1051778,Buy
400.57,399.06,403.5,396.1,1057337,Buy
395.94,395.07,398.5,392.5,1050700,Sell
390.75,390.73,393.3,388.1,1051281,Sell
236.71,236.91,233.6,242.2,1057267,Buy
120.44,119.34,118.1,122.3,1739187,Buy
379.48,381.38,382.5,378.3,1050730,Sell
332.86,338.31,335.6,335.8,1804534,Buy
376.93,379.81,381.2,375.4,1050705,Buy
250.39,252.21,249.4,254.7,1068864,Buy
208.51,205.11,202.6,214.0,2024520,Sell
123.49,121.92,120.8,125.4,3500400,Buy
367.39,370.44,370.0,367.9,2664485,Sell
323.69,327.94,325.1,327.3,3455124,Buy
325.13,328.52,326.3,327.6,1050700,Sell
108.09,110.41,109.0,108.5,3213132,Buy
119.67,118.66,117.6,121.2,2800734,Buy
143.25,139.07,138.3,145.8,1056173,Sell
399.51,397.92,402.2,395.3,1050869,Sell
112.37,113.25,112.1,113.1,3456265,Buy
123.93,122.69,121.7,125.6,3329887,Buy
330.71,336.63,335.7,331.9,1234615,Buy
146.4,142.77,142.1,148.9,1099334,Buy
326.01,330.86,328.3,329.0,2219767,Buy
409.95,405.03,411.4,403.6,1051623,Sell
398.33,397.04,400.8,394.5,1050712,Sell
209.75,209.35,206.7,214.6,1328326,Buy
183.63,179.88,177.7,188.5,1503221,Buy
109.9,111.38,110.1,110.5,1472875,Sell
152.11,148.83,147.8,155.3,3007487,Buy
147.58,143.99,143.0,150.4,1053891,Buy
317.99,322.44,320.3,320.8,2153388,Buy
406.58,402.96,408.4,401.1,1060786,Sell
307.27,310.11,306.0,312.5,1361166,Sell
343.69,347.42,345.6,345.7,1051483,Sell
118.23,117.25,115.9,120.2,2153828,Sell
258.92,259.58,256.7,263.4,1052666,Buy
116.18,115.92,115.0,117.1,1638266,Buy
158.94,155.07,153.9,162.1,1061440,Buy
108.34,110.52,109.2,108.8,3500400,Buy
108.9,110.82,109.5,109.4,3500400,Buy
317.51,322.76,319.4,321.5,1310684,Buy
122.61,121.22,120.3,124.0,1102293,Buy
116.39,116.21,115.1,117.7,1529876,Buy
213.1,210.66,208.7,217.6,1094898,Buy
216.1,215.47,213.6,219.8,1150060,Buy
143.36,139.14,138.6,145.7,1051201,Sell
392.13,392.45,395.3,389.3,1102708,Buy
403.87,401.2,406.1,399.0,2916378,Sell
111.98,112.84,111.7,112.7,2612300,Buy
407.57,403.65,409.4,401.9,1068848,Sell
108.18,110.45,109.1,108.6,3500400,Buy
410.8,405.4,412.0,404.2,1051906,Sell
410.76,405.39,412.0,404.2,1050700,Sell
185.68,181.39,180.1,189.5,1051018,Sell
206.16,203.97,201.6,211.0,1051963,Buy
138.17,134.48,133.4,140.9,1079531,Sell
115.15,115.21,114.1,116.2,1075069,Buy
336.61,341.73,339.4,339.4,3476648,Buy
226.13,224.71,220.0,234.0,3366559,Buy
138.23,135.64,134.0,141.7,3498402,Buy
125.63,123.56,122.2,128.2,3493510,Buy
276.84,280.56,275.6,283.1,3500400,Buy
372.96,376.52,377.2,372.1,2913841,Buy
125.11,122.8,121.6,127.4,1112091,Sell
338.52,342.74,339.9,341.7,3185552,Buy
109.54,111.22,109.9,110.1,2545163,Buy
112.13,112.83,111.6,113.0,1382469,Sell
148.59,144.5,143.6,151.6,1240105,Buy
405.87,402.65,408.0,400.6,1539252,Buy
267.54,269.26,265.8,272.6,1091985,Buy
291.24,293.9,290.5,295.7,1117514,Buy
183.56,178.53,176.5,188.7,1062138,Sell
263.71,267.51,264.9,267.3,2554792,Buy
398.45,397.08,401.3,394.1,1050701,Sell
266.86,270.65,268.8,269.7,1594542,Buy
372.97,375.46,375.7,372.7,1121541,Sell
200.42,198.41,196.7,204.3,1054413,Buy
110.14,111.54,110.2,110.8,3500400,Buy
116.81,116.54,115.6,117.8,2883894,Buy
275.92,279.32,278.2,278.0,1050702,Buy
206.02,203.65,200.0,212.5,2691324,Buy
373.04,376.18,376.8,372.4,1051837,Buy
110.42,111.84,110.6,111.0,3317986,Buy
404.49,401.7,406.9,399.3,1050701,Buy
337.02,341.91,339.5,339.7,1351660,Buy
207.54,206.53,205.0,211.1,1429807,Buy
375.05,378.15,378.8,374.4,1053108,Buy
142.88,140.16,139.4,145.2,3276333,Buy
325.92,329.82,327.3,329.1,1056146,Sell
209.72,206.09,203.2,215.4,1066886,Sell
198.85,197.48,195.6,202.8,1653909,Buy
256.73,257.92,254.7,261.5,1051300,Buy
132.27,129.34,128.1,134.9,3464042,Buy
199.39,196.62,193.6,205.1,3500400,Buy
373.6,376.51,377.4,372.8,1281980,Buy
377.23,380.23,381.5,375.9,1216945,Buy
200.24,197.75,195.7,204.9,1276454,Buy
135.03,131.78,130.9,137.3,1504592,Buy
153.52,149.74,149.0,156.5,2589485,Buy
403.45,400.81,405.7,398.7,1107119,Sell
134.65,131.97,130.9,137.2,2254885,Buy
157.17,152.75,151.1,161.5,1639526,Buy
136.56,133.13,131.7,139.9,2904916,Sell
108.7,110.71,109.4,109.2,2680286,Buy
210.33,206.97,203.8,216.2,1050739,Sell
391.15,391.63,394.5,388.2,1050703,Buy
408.49,404.23,410.2,402.6,1132359,Buy
384.42,386.08,388.0,382.4,1052343,Buy
408.75,404.36,410.4,402.8,1051559,Sell
203.21,201.2,197.6,209.7,3477806,Buy
144.59,140.55,139.9,147.0,1393596,Buy
367.22,370.67,370.4,367.6,1175114,Buy
150.16,145.32,144.3,153.4,1051281,Sell
362.6,366.98,366.8,362.8,2029433,Buy
364.23,367.74,367.2,364.7,1476236,Buy
315.61,318.68,315.4,319.5,1051102,Sell
155.45,151.52,150.6,158.6,3347012,Buy
398.96,397.6,401.6,395.0,1064169,Sell
119.45,118.65,117.5,121.0,3500179,Buy
223.56,221.17,219.0,228.3,1487565,Buy
181.49,177.08,175.1,186.3,2760379,Buy
127.66,126.15,125.6,128.9,2949442,Buy
265.99,267.0,263.0,271.7,1050731,Sell
111.1,112.21,111.0,111.8,3323750,Buy
146.15,142.96,141.6,149.4,3379548,Buy
109.74,111.32,110.1,110.3,1170596,Buy
194.46,191.63,189.9,198.7,3047466,Buy
192.08,187.87,184.9,198.3,2232641,Sell
138.48,134.89,133.4,141.9,3115961,Sell
208.85,207.77,205.8,213.0,3418448,Buy
168.07,165.59,163.8,172.1,1481872,Buy
405.6,402.37,407.7,400.3,1066037,Sell
374.54,376.7,377.0,374.4,3024454,Sell
108.08,110.41,109.0,108.5,3500400,Buy
402.88,400.48,405.3,398.2,3280217,Sell
123.41,121.55,120.3,125.5,1087360,Sell
267.61,268.83,265.3,273.0,1377805,Buy
358.69,361.98,361.6,359.1,1243976,Sell
216.01,213.35,209.1,223.0,2614258,Sell
355.11,359.36,358.0,356.4,1053374,Buy
408.56,404.22,410.2,402.6,1050701,Sell
410.78,405.4,412.0,404.2,1050703,Buy
349.43,352.41,350.2,352.0,1100177,Sell
108.22,110.47,109.1,108.6,2686561,Buy
378.5,380.51,381.6,377.4,1055661,Sell
387.07,388.27,390.9,384.3,1050743,Buy
233.21,231.84,227.7,239.9,1072462,Sell
399.78,398.29,402.5,395.6,1050794,Sell
308.8,312.29,308.6,313.2,1160693,Buy
117.74,116.97,115.9,119.1,1319908,Sell
110.45,111.79,110.5,111.1,1173420,Buy
218.6,216.8,214.8,223.0,1499546,Buy
204.53,203.63,201.4,209.3,3369223,Buy
388.59,389.57,392.2,385.9,1050700,Buy
382.65,384.49,385.8,381.3,1094632,Buy
191.5,189.95,187.7,195.9,1442387,Buy
113.86,114.06,112.9,114.9,3404164,Buy
124.65,122.79,121.9,126.3,1980895,Buy
398.9,397.57,401.6,394.9,1050799,Sell
138.65,135.56,133.9,142.4,3500400,Buy
242.54,241.76,237.0,249.8,1375163,Sell
185.19,183.2,180.8,190.0,2897327,Buy
152.86,149.66,148.4,156.1,2374966,Buy
195.52,191.82,190.1,199.9,1050736,Buy
403.94,401.23,406.3,398.9,1051287,Sell
410.4,405.25,411.7,403.9,1088269,Buy
170.26,166.45,165.1,173.9,1346014,Buy
108.53,110.63,109.3,109.0,2884922,Buy
238.04,238.22,234.7,243.4,1058597,Buy
405.62,402.35,407.7,400.3,1057493,Sell
369.51,373.12,373.0,369.5,1140758,Buy
232.02,232.84,230.4,236.3,1215349,Buy
307.15,312.64,308.5,312.1,3073437,Buy
304.73,308.35,305.7,308.4,2039935,Buy
117.68,117.2,116.2,118.9,1632903,Buy
151.91,148.21,146.6,155.7,2046248,Buy
111.38,112.35,111.2,112.1,1064198,Buy
174.77,171.94,170.0,179.0,1510568,Buy
362.84,366.68,365.6,364.1,1741409,Buy
144.28,139.65,137.4,149.3,3384764,Sell
164.51,160.93,160.0,167.7,1060876,Buy
274.38,277.31,272.9,280.0,1117780,Buy
374.29,376.39,376.7,374.2,1069751,Sell
137.16,134.09,133.1,139.6,1121868,Buy
113.41,113.9,112.8,114.2,3500400,Buy
400.99,399.32,403.8,396.5,1199818,Buy
357.43,361.93,362.5,356.6,1058048,Buy
358.41,362.45,362.2,358.6,1050700,Buy
271.64,272.24,269.7,275.6,1050700,Sell
342.17,346.52,344.2,344.8,1982123,Buy
239.28,240.51,237.9,243.5,1329931,Buy
118.67,117.81,116.8,120.0,2959610,Buy
263.43,264.29,262.1,267.0,1050746,Buy
165.75,161.37,159.0,170.9,1196883,Sell
190.13,186.76,184.7,194.6,1052185,Buy
358.3,362.46,362.2,358.5,1057622,Buy
287.72,290.44,288.1,291.1,2242469,Buy
368.84,371.95,371.9,368.9,1062843,Sell
118.38,117.49,116.5,119.7,1052566,Sell
287.19,289.49,285.3,292.5,1053195,Sell
394.52,394.45,398.2,390.7,1051225,Buy
196.57,193.89,191.7,201.5,2977844,Buy
140.2,136.61,135.6,142.9,1302458,Buy
171.0,166.76,164.8,175.7,2075923,Buy
113.2,113.79,112.7,114.0,3149185,Buy
362.47,366.15,366.1,362.5,1050815,Buy
238.94,238.36,235.3,244.4,1433435,Buy
355.05,357.91,356.4,357.0,1051106,Sell
342.35,347.19,346.5,343.3,1530362,Buy
234.62,235.6,232.9,239.4,1540524,Buy
221.61,218.29,214.6,228.2,1260652,Sell
396.18,395.46,399.1,392.5,1051260,Sell
114.69,114.91,113.7,115.9,3421250,Buy
380.11,382.1,382.8,379.4,1069852,Sell
123.19,121.53,120.2,125.5,2062863,Buy
140.52,138.41,138.1,142.1,1051354,Buy
333.33,334.88,332.1,336.8,1114058,Sell
388.33,389.19,391.7,385.8,1056503,Buy
111.5,112.44,111.3,112.2,1053477,Buy
193.41,192.75,191.6,196.4,1100890,Buy
182.11,179.28,176.7,187.4,1948255,Buy
269.48,270.4,267.3,274.4,1233041,Sell
211.32,209.3,206.9,215.9,1051553,Buy
340.32,343.08,340.9,343.1,1051526,Sell
122.64,121.29,120.1,124.6,3482415,Buy
383.78,385.49,387.5,381.7,1146863,Buy
119.97,118.75,117.7,121.5,1057093,Sell
127.66,125.63,124.9,129.4,3488101,Buy
109.28,111.02,109.7,109.8,2551478,Buy
293.56,298.1,295.2,296.9,1057475,Buy
320.08,323.42,319.8,324.5,1156957,Sell
291.12,293.89,288.0,298.5,3247193,Sell
119.96,118.89,117.9,121.4,1934129,Buy
115.86,115.63,114.4,117.2,1060768,Sell
108.08,110.41,109.0,108.5,2129638,Buy
194.72,192.61,190.4,199.4,3083279,Buy
410.32,405.21,411.7,403.9,1064047,Buy
249.07,248.86,245.6,254.4,1067662,Buy
367.76,371.78,371.7,367.8,1178333,Buy
127.22,124.88,123.7,129.5,1587454,Buy
303.97,307.05,303.7,308.5,1056551,Sell
267.6,270.7,267.6,272.1,1362107,Buy
120.71,119.71,118.8,122.0,1208557,Buy
393.0,393.14,396.5,389.6,1050707,Buy
410.71,405.37,411.9,404.1,1050700,Sell
133.15,130.26,129.1,135.8,1214898,Buy
369.1,373.27,373.9,368.3,1050801,Buy
407.24,403.46,409.1,401.6,1103782,Sell
111.15,112.26,111.1,111.8,1087941,Buy
146.99,143.62,142.3,150.3,2050300,Buy
327.97,331.78,329.7,330.4,1050710,Sell
319.15,324.62,321.9,322.0,1090856,Buy
371.16,373.81,373.7,371.3,1677938,Sell
170.99,165.85,165.0,174.3,1053258,Sell
336.3,339.87,337.5,339.0,1078028,Sell
298.07,302.09,299.8,301.1,1050732,Buy
275.69,277.61,273.1,281.8,1140102,Buy
395.73,395.35,398.9,392.2,1498509,Buy
410.77,405.39,412.0,404.2,1050700,Sell
332.36,338.47,336.3,334.8,3209246,Buy
274.84,278.65,275.7,279.3,3465873,Buy
157.96,154.42,153.4,161.0,1066228,Buy
306.03,310.89,308.5,309.0,1050717,Buy
116.58,116.3,115.4,117.5,1746121,Buy
262.83,262.93,259.4,268.3,1055723,Sell
288.26,290.8,288.0,292.4,1075473,Buy
369.95,372.97,373.1,369.7,1086734,Buy
300.41,303.67,299.4,305.6,1085273,Sell
396.27,395.39,399.3,392.3,1054197,Sell
410.24,405.16,411.6,403.8,1050700,Sell
336.54,340.66,338.7,338.8,1174939,Buy
391.93,392.64,395.9,388.7,1080077,Buy
366.57,369.55,368.9,367.3,1075329,Sell
237.8,236.54,233.0,243.7,1659657,Buy
351.13,354.12,352.7,352.8,1050711,Sell
133.69,130.72,129.2,137.0,3425665,Buy
374.42,376.6,376.6,374.4,1166045,Sell
228.33,228.56,225.5,233.3,1241112,Buy
210.02,209.7,205.6,216.6,3385760,Buy
208.5,207.38,204.4,213.7,1934964,Buy
387.24,388.43,391.0,384.5,1051813,Buy
288.27,289.23,286.4,292.8,1050707,Sell
108.11,110.42,109.0,108.5,3500400,Buy
223.66,223.23,221.1,227.8,1168777,Buy
159.1,155.28,153.4,163.5,2934015,Buy
141.11,138.11,137.2,143.7,2297530,Buy
332.61,336.05,332.5,336.7,1057971,Sell
327.0,330.22,326.1,331.9,1073251,Sell
155.7,150.87,149.3,159.8,1380903,Sell
355.71,360.24,360.2,355.8,1050701,Buy
123.7,122.36,121.3,125.4,1906550,Buy
142.74,139.55,138.4,145.6,1068617,Buy
116.16,115.98,114.8,117.5,2085465,Buy
153.2,149.58,148.3,156.6,1078461,Buy
319.25,323.18,319.8,323.3,1440381,Buy
397.4,396.45,400.3,393.5,1095347,Sell
406.36,402.84,408.3,400.9,1050700,Sell
398.99,397.74,401.8,394.9,1073908,Buy
408.58,404.34,410.4,402.6,1050700,Buy
113.61,113.99,112.8,114.6,3130234,Buy
256.6,255.99,254.2,260.5,1050716,Sell
244.38,243.99,240.3,250.3,2210563,Buy
156.65,152.93,151.9,160.0,2723112,Buy
192.67,189.4,187.2,197.6,1072732,Buy
397.08,396.14,400.0,393.3,1055258,Sell
397.75,396.66,400.4,394.1,1221714,Sell
233.06,232.94,229.5,238.7,1145009,Buy
121.21,120.18,119.5,122.2,1050700,Buy
271.22,271.79,266.9,277.9,3257428,Sell
357.19,361.85,361.4,357.7,2725897,Buy
110.03,111.49,110.2,110.6,3303803,Buy
199.2,196.83,194.5,204.2,3406393,Buy
381.12,382.7,383.5,380.3,2420282,Sell
269.86,271.2,266.7,276.3,1604057,Buy
257.47,258.33,255.8,262.0,1070544,Buy
145.8,142.44,141.6,148.3,1113968,Buy
137.28,134.16,133.3,139.6,2542900,Buy
328.11,332.87,330.9,330.3,1050856,Buy
113.93,114.23,113.1,115.0,1496468,Buy
121.25,120.16,119.2,122.8,3111458,Buy
225.09,221.9,219.2,230.4,1058292,Sell
195.67,190.05,186.2,203.4,1144585,Sell
166.36,163.8,163.1,169.1,2339419,Buy
395.52,395.28,398.9,391.9,3238339,Buy
373.47,375.89,376.4,372.9,1195663,Sell
409.39,404.7,410.9,403.3,1051372,Sell
240.69,242.12,237.9,246.9,3052562,Buy
146.65,143.14,142.1,149.4,1609283,Buy
121.31,120.37,119.4,122.8,3498456,Buy
164.22,159.9,157.8,169.2,3500400,Buy
166.47,162.57,160.5,171.2,1064902,Buy
110.76,111.99,110.8,111.4,1366627,Buy
406.79,403.06,408.4,401.4,1062525,Sell
408.86,404.47,410.6,402.8,1050708,Buy
156.87,153.14,152.6,159.6,1659585,Buy
188.08,182.75,180.3,193.8,1070930,Sell
197.81,194.98,192.6,202.8,2321134,Buy
153.18,149.62,147.9,157.2,3412943,Buy
109.87,111.4,110.1,110.5,1936933,Buy
143.36,140.0,139.2,145.9,2666373,Buy
109.52,111.21,109.9,110.1,2817247,Buy
369.82,372.04,372.4,369.5,1050713,Sell
410.72,405.38,412.0,404.1,1050772,Buy
122.41,120.99,120.0,124.1,3228104,Buy
300.78,305.42,302.1,304.8,2935181,Buy
140.86,137.91,136.7,143.7,3493341,Buy
360.85,365.19,365.8,360.1,1058132,Buy
148.82,146.24,145.0,151.7,3080513,Buy
345.07,348.4,346.1,347.8,2908056,Sell
162.55,159.42,158.4,165.9,1853911,Buy
143.75,140.33,139.6,146.3,1265054,Buy
119.03,118.4,117.4,120.3,1729496,Buy
150.01,146.32,145.1,153.2,2845245,Buy
404.46,401.84,407.1,399.2,1051286,Buy
142.57,139.02,138.0,145.5,1249644,Buy
388.63,389.32,391.8,386.0,1050896,Sell
409.79,404.95,411.2,403.5,1496351,Sell
108.8,110.79,109.5,109.3,1971198,Buy
290.63,293.09,289.6,295.5,1976540,Buy
108.56,110.64,109.3,109.1,3500400,Buy
259.98,260.56,256.7,265.8,3413950,Buy
406.78,403.23,408.8,401.3,1051619,Buy
259.89,260.8,257.9,264.4,1050773,Buy
108.31,110.51,109.1,108.8,3402060,Buy
112.47,113.09,111.9,113.3,1665850,Sell
113.11,113.65,112.4,114.1,1797674,Buy
387.28,388.22,390.3,385.0,1050700,Sell
108.34,110.52,109.2,108.8,2420106,Buy
263.28,264.25,261.6,267.5,1155224,Buy
109.05,110.92,109.6,109.6,3488555,Buy
147.53,143.38,142.5,150.4,1056315,Sell
409.25,404.65,410.8,403.1,1051826,Sell
120.35,119.31,118.3,121.8,3330332,Buy
211.01,208.68,206.5,215.8,1266860,Buy
331.61,332.65,329.7,335.5,1050701,Sell
340.89,345.92,343.5,343.6,1058690,Buy
167.52,162.46,161.3,171.2,1070147,Sell
374.75,377.54,378.5,373.7,1068141,Buy
267.35,269.04,266.5,271.5,1067665,Buy
268.13,270.24,268.7,271.0,1090816,Buy
402.46,400.21,405.0,397.8,1068499,Sell
369.25,372.57,373.2,368.5,1053481,Buy
178.98,173.99,172.1,183.9,1103631,Sell
113.95,114.0,112.8,115.1,3373701,Sell
366.31,369.36,369.5,366.1,1050708,Sell
404.95,401.94,407.1,399.8,1050706,Sell
329.39,333.85,331.3,332.4,1084042,Buy
293.72,298.69,294.0,299.4,3500400,Buy
300.2,304.94,301.5,304.4,1385941,Buy
114.07,114.31,113.3,114.9,1133318,Buy
410.19,405.15,411.6,403.8,1060317,Sell
182.93,178.55,175.2,189.6,2530230,Sell
205.73,201.3,199.1,211.0,3364841,Sell
388.98,389.99,392.5,386.4,1165636,Buy
108.07,110.41,109.0,108.5,3421673,Buy
398.01,396.69,400.5,394.2,1084476,Sell
204.01,201.11,197.5,210.4,3038629,Buy
377.11,379.54,380.3,376.3,1718189,Buy
112.71,113.38,112.2,113.6,1186222,Buy
142.04,139.47,138.9,144.2,1125850,Buy
214.46,210.7,208.4,219.5,1058872,Sell
287.47,291.06,287.2,292.5,1170851,Buy
108.16,110.44,109.1,108.6,1869671,Buy
171.52,168.9,167.4,175.4,3018138,Buy
161.59,158.37,157.5,164.7,1181572,Buy
245.81,245.02,241.7,251.1,2093708,Buy
352.64,357.6,355.9,354.4,1081503,Buy
265.17,266.49,262.8,270.5,1051294,Buy
409.97,405.02,411.4,403.6,1050700,Sell
108.99,110.89,109.6,109.5,3416837,Buy
387.07,388.26,390.7,384.6,1124586,Buy
108.81,110.79,109.4,109.3,2744239,Buy
144.07,140.19,138.2,148.3,2181323,Sell
157.27,153.16,151.6,161.4,2782288,Buy
305.05,307.75,304.3,309.6,1701470,Sell
387.25,387.63,389.5,385.4,1069743,Sell
127.01,124.92,124.0,128.8,1729203,Buy
198.78,196.52,194.9,202.9,1516377,Buy
396.59,395.66,399.1,393.1,1050717,Sell
242.65,241.66,239.1,247.2,1050775,Sell
108.35,110.54,109.2,108.8,1852975,Buy
335.6,339.06,335.4,339.6,1191679,Sell
121.22,119.76,118.8,122.7,1257034,Sell
400.68,399.11,403.5,396.3,1050700,Buy
384.41,385.82,387.6,382.6,1097103,Sell
320.89,324.58,321.3,324.6,1123868,Sell
298.38,301.4,297.6,303.3,2766879,Buy
336.06,341.11,338.8,338.6,1052061,Buy
318.17,322.94,319.9,321.8,1735503,Buy
328.07,331.34,328.2,332.0,1058069,Sell
260.75,261.77,257.8,266.8,1369652,Buy
