open_price,close_price,high_price,low_price,volume,verdict
137.28,134.16,133.3,139.6,2542900,Buy
408.38,404.13,410.1,402.5,1050700,Sell
219.91,219.9,216.5,225.8,3500400,Buy
299.74,303.16,299.4,304.8,2051792,Buy
267.32,268.86,264.7,273.1,1074579,Buy
134.02,130.99,130.8,135.3,1065483,Buy
385.51,386.53,388.6,383.4,1050718,Sell
407.39,403.63,409.4,401.6,1050700,Buy
111.45,112.43,111.3,112.1,1052939,Buy
362.36,366.08,365.6,362.9,1235084,Buy
321.25,325.95,323.6,324.1,1099682,Buy
262.72,263.19,259.6,267.9,1050761,Sell
261.84,263.92,260.8,266.4,1934758,Buy
199.35,197.59,196.5,202.7,1054236,Buy
376.84,379.02,379.9,375.9,1116995,Sell
128.89,126.47,125.4,131.2,3500400,Buy
388.59,389.38,391.7,386.2,2283770,Buy
264.05,262.96,259.1,270.0,1052117,Sell
116.95,116.62,115.5,118.3,1466008,Buy
117.92,117.44,116.3,119.3,2842203,Buy
379.11,380.93,382.0,378.0,1050710,Sell
398.02,396.95,400.8,394.2,1279590,Buy
217.31,213.89,211.1,222.7,1050703,Sell
112.26,113.16,112.1,112.9,1063888,Buy
326.47,332.41,330.4,328.7,1473600,Buy
402.95,400.52,405.5,398.0,1050700,Sell
148.77,144.45,143.3,152.0,1056255,Sell
257.75,261.28,259.0,260.8,1347173,Buy
132.56,129.99,129.1,134.9,3500400,Buy
342.49,348.9,347.2,344.1,2420060,Buy
122.56,121.0,120.0,124.3,3496248,Buy
405.43,402.23,407.3,400.4,2496257,Sell
355.92,360.01,359.5,356.5,1050705,Buy
237.81,235.32,232.4,243.4,1095202,Sell
117.74,116.97,115.9,119.1,1319908,Sell
358.05,362.78,362.4,358.2,1050705,Buy
109.41,111.11,109.8,110.0,3500400,Buy
340.37,344.55,342.1,343.3,1051711,Sell
210.53,209.38,206.0,216.3,3097945,Buy
162.81,160.45,159.0,166.4,2407733,Buy
128.2,125.9,125.0,130.2,3370405,Buy
384.67,385.71,387.8,382.6,1070134,Sell
338.59,341.93,339.8,341.1,1061879,Sell
115.93,115.79,114.7,117.0,1511338,Buy
112.3,113.02,111.9,113.1,1064207,Buy
110.51,111.8,110.6,111.2,2876319,Buy
138.05,135.1,134.4,140.1,1077426,Buy
403.86,401.34,406.3,398.9,1057915,Buy
133.69,130.72,129.2,137.0,3425665,Buy
296.27,299.75,295.6,301.8,1109749,Buy
155.1,151.43,149.8,158.9,1097360,Buy
138.59,135.85,135.0,140.9,1516086,Buy
292.36,295.93,293.0,296.2,1203240,Buy
152.01,148.05,146.9,155.3,1223023,Buy
223.05,221.42,219.2,227.6,1383717,Buy
390.63,390.38,392.6,388.4,1050746,Sell
142.39,138.55,136.8,146.5,3458300,Buy
108.23,110.47,109.1,108.6,3498833,Buy
390.75,390.73,393.3,388.1,1051281,Sell
109.6,111.24,109.9,110.2,1630384,Buy
410.0,405.06,411.4,403.6,1082880,Buy
110.76,111.99,110.8,111.4,1366627,Buy
116.06,115.92,114.8,117.2,2075833,Buy
111.86,112.8,111.7,112.5,1402798,Buy
111.39,112.46,111.3,112.1,3500400,Buy
108.61,110.68,109.3,109.1,2374991,Buy
400.9,399.05,403.5,396.5,1423979,Sell
113.16,113.57,112.5,114.0,1220762,Buy
108.06,110.41,109.0,108.5,3500400,Buy
405.4,402.39,407.7,400.1,1050702,Buy
123.86,122.56,121.6,125.5,3408961,Buy
191.64,189.55,186.9,196.7,1391824,Buy
379.57,381.61,382.8,378.4,1687184,Buy
409.58,404.87,411.2,403.3,1050713,Buy
161.25,157.99,157.9,163.1,1060921,Buy
216.9,216.26,214.8,220.2,1280414,Buy
109.05,110.9,109.6,109.6,3500400,Buy
170.84,167.65,165.2,175.8,2298970,Buy
153.74,150.57,149.3,157.0,1884875,Buy
220.15,219.67,216.5,225.5,3424927,Buy
117.25,116.62,115.3,119.0,3411985,Sell
149.18,145.51,144.2,152.4,1052020,Buy
118.02,117.34,116.2,119.6,2598056,Buy
220.41,218.19,213.8,228.0,3385811,Sell
112.55,113.29,112.2,113.2,2525117,Buy
131.82,129.36,128.2,134.4,3500400,Buy
169.51,165.97,164.5,173.2,1085982,Buy
375.05,378.15,378.8,374.4,1053108,Buy
390.55,390.94,393.9,387.6,1050701,Sell
274.94,278.88,274.7,280.5,2969378,Buy
143.73,139.32,138.3,146.8,1144374,Sell
401.06,399.0,403.5,396.6,1150397,Sell
299.43,303.63,299.0,304.9,1817465,Buy
131.55,129.62,128.9,133.2,1082226,Buy
225.2,224.55,220.9,231.3,1514817,Buy
367.11,370.27,370.2,367.1,1050700,Sell
185.16,182.99,181.4,188.9,2768730,Buy
192.33,189.44,187.1,197.4,2717762,Buy
318.99,323.99,320.7,322.9,3500400,Buy
275.5,276.49,272.6,281.3,1147032,Sell
349.07,353.67,352.3,350.5,1052774,Buy
186.16,183.04,180.7,191.1,1087019,Buy
390.28,391.57,394.6,387.1,1051394,Buy
386.65,388.24,391.4,383.4,1050700,Buy
239.77,238.63,236.6,243.9,1131174,Buy
108.43,110.57,109.2,108.9,1578492,Buy
209.75,209.35,206.7,214.6,1328326,Buy
295.59,298.49,295.5,299.7,1720117,Buy
128.93,126.55,125.5,131.1,1901697,Buy
355.85,360.13,359.4,356.6,1051330,Buy
135.11,131.89,130.4,138.3,1067885,Sell
333.24,338.01,336.1,335.4,1126544,Buy
133.87,130.79,129.6,136.6,1057436,Sell
121.68,120.83,119.6,123.6,3500400,Buy
151.37,146.32,144.7,155.6,1484654,Sell
163.87,160.42,158.8,167.8,1691270,Buy
210.47,208.38,205.7,215.6,1095331,Buy
109.97,111.48,110.2,110.5,1060898,Buy
408.19,404.07,410.0,402.3,1113136,Buy
338.46,343.51,342.1,339.9,1050883,Buy
116.34,116.0,114.8,117.8,3477072,Buy
125.59,123.83,123.2,126.8,1051158,Buy
315.87,320.25,317.5,319.0,1050739,Buy
151.16,147.89,146.2,154.9,1360120,Buy
186.2,181.55,180.1,190.4,1051149,Sell
132.76,130.44,129.6,134.8,1458593,Buy
108.06,110.41,109.0,108.5,3460162,Buy
351.18,355.97,354.3,352.9,1214765,Buy
108.35,110.53,109.2,108.8,2716478,Buy
108.31,110.51,109.1,108.8,1187670,Buy
129.1,126.75,126.1,130.6,1053001,Buy
390.54,390.79,393.4,388.0,1916450,Sell
135.77,133.03,131.9,138.3,1377680,Buy
390.76,391.45,394.3,387.9,1059340,Buy
375.26,377.74,378.7,374.4,1765692,Buy
197.55,193.35,191.6,202.1,1050700,Sell
171.64,168.85,167.3,175.3,1051171,Buy
183.98,179.91,178.4,188.1,1574901,Buy
230.09,228.65,226.4,234.9,1181511,Buy
200.38,196.6,193.7,206.3,2022262,Sell
172.4,167.72,165.8,177.3,3037719,Sell
133.36,130.97,130.2,135.4,2988402,Buy
302.96,305.55,302.0,307.6,1055606,Sell
109.51,111.17,109.9,110.1,3184974,Buy
182.07,178.92,178.0,185.1,1066009,Buy
244.98,242.49,240.4,249.2,1050935,Sell
392.7,392.35,395.1,389.9,1050919,Sell
148.89,144.21,143.2,152.1,1155765,Sell
328.11,332.87,330.9,330.3,1050856,Buy
198.13,195.66,193.5,202.5,2666158,Buy
390.31,390.53,392.8,388.0,1081902,Sell
352.64,357.6,355.9,354.4,1081503,Buy
407.25,403.49,409.3,401.5,1050700,Buy
307.15,312.64,308.5,312.1,3073437,Buy
406.75,403.21,408.8,401.2,1053839,Buy
277.7,281.13,277.7,282.1,3251302,Buy
399.25,398.04,402.4,394.8,1050702,Buy
408.89,404.48,410.6,402.8,1050701,Buy
184.58,180.31,178.2,189.7,2975615,Buy
125.93,124.12,123.1,127.8,2606027,Buy
226.24,225.23,223.0,230.8,1080396,Buy
213.84,212.38,209.5,219.2,2364972,Buy
319.2,324.19,320.9,323.1,2173536,Buy
188.96,185.93,184.4,192.8,1055036,Buy
370.44,374.19,374.8,369.8,3440496,Buy
159.44,156.14,153.8,164.3,3213994,Buy
292.17,295.77,293.5,295.3,1265905,Buy
410.8,405.4,412.0,404.2,1058385,Sell
339.05,342.04,339.5,341.8,1050700,Sell
180.5,176.39,174.2,185.5,3273275,Buy
112.87,113.39,112.3,113.7,1118919,Buy
170.32,166.94,166.6,172.7,1132289,Buy
326.11,331.64,329.2,328.7,1066233,Buy
110.19,111.56,110.3,110.9,3441281,Sell
204.07,202.95,199.8,209.4,3398628,Buy
108.57,110.65,109.3,109.0,3227025,Buy
235.31,235.72,232.4,240.6,3337705,Buy
242.25,240.18,236.8,248.1,1072832,Sell
115.15,115.21,114.1,116.2,1075069,Buy
129.25,127.61,126.7,131.2,2813382,Buy
117.12,116.73,115.8,118.2,3101493,Buy
187.14,183.68,181.9,191.5,1217420,Buy
359.68,363.45,362.6,360.5,1051002,Sell
369.25,372.57,373.2,368.5,1053481,Buy
314.04,318.31,315.9,317.2,2621556,Buy
131.48,128.85,127.6,134.1,2437855,Buy
400.5,398.7,403.1,396.1,1057067,Sell
196.16,192.93,190.2,201.8,1293172,Buy
295.08,298.12,295.0,299.0,1050700,Sell
232.3,233.35,230.0,237.3,1104379,Buy
124.09,122.43,121.4,126.0,2994407,Buy
227.78,229.13,226.9,231.7,2205803,Buy
308.35,312.77,310.4,311.3,1054907,Buy
397.27,396.53,400.6,393.2,1056387,Buy
112.29,113.09,112.0,113.0,1217175,Buy
189.66,185.03,181.9,196.1,1382041,Sell
110.96,112.19,111.0,111.6,3216001,Buy
344.86,350.13,348.4,346.7,2507746,Buy
114.95,114.97,113.9,116.0,2746770,Buy
149.46,144.9,143.3,153.5,3041399,Sell
408.47,404.23,410.3,402.5,1050700,Buy
339.73,345.1,343.1,342.0,2211666,Buy
120.16,118.92,117.7,122.0,3403975,Sell
403.36,400.99,405.9,398.6,2180056,Buy
409.98,405.05,411.4,403.7,1451376,Buy
110.02,111.55,110.3,110.6,3500400,Buy
108.11,110.42,109.0,108.5,1451721,Buy
281.37,284.4,281.2,286.0,2286356,Buy
139.67,135.96,134.6,143.0,1356298,Sell
114.36,114.48,113.3,115.5,3477361,Buy
392.13,392.45,395.3,389.3,1102708,Buy
352.05,355.91,354.8,353.4,1623146,Buy
130.22,127.89,127.3,131.8,3099363,Buy
309.39,314.35,312.1,312.2,1050701,Buy
123.19,121.53,120.2,125.5,2062863,Buy
176.2,173.42,171.5,180.6,1397465,Buy
397.7,396.49,400.1,394.1,1433342,Sell
397.83,396.91,400.9,393.8,1050700,Buy
405.3,402.04,407.3,400.1,1053476,Sell
153.17,148.94,147.4,157.2,1751815,Buy
239.49,236.06,233.2,245.1,1050705,Sell
234.12,234.97,231.5,239.6,3009364,Buy
346.74,351.24,350.5,347.4,1050822,Buy
121.37,120.12,119.0,123.2,3383331,Buy
306.74,311.9,309.8,309.3,1414663,Buy
409.68,404.88,411.2,403.4,1092452,Sell
410.42,405.25,411.7,404.0,1050700,Sell
114.98,115.04,113.9,116.1,1605926,Buy
243.88,246.61,243.4,248.7,2894077,Buy
137.13,134.64,134.0,139.1,2648425,Buy
169.2,165.32,164.3,172.4,1050760,Buy
146.8,143.84,142.7,149.7,2209019,Buy
118.47,117.83,116.8,119.8,3500400,Buy
118.41,117.75,116.7,119.8,2411739,Buy
135.04,131.86,130.9,137.6,1563328,Buy
353.83,358.34,356.6,355.7,1497889,Buy
329.39,333.85,331.3,332.4,1084042,Buy
252.62,253.26,248.3,259.9,3303557,Buy
410.01,405.04,411.4,403.6,1053020,Sell
188.37,186.97,185.5,191.5,1180047,Buy
363.62,367.98,367.8,363.8,1572202,Buy
341.48,345.96,344.4,343.2,1056243,Buy
118.36,117.66,116.7,119.5,1098121,Buy
332.73,337.59,335.1,335.4,1053166,Buy
242.12,242.12,238.5,247.9,1390492,Buy
342.17,346.52,344.2,344.8,1982123,Buy
349.74,354.45,353.4,350.7,1260241,Buy
407.24,403.57,409.3,401.5,1082704,Buy
324.38,327.72,323.5,329.1,2843781,Sell
145.12,142.43,141.9,147.1,1928207,Buy
189.13,186.26,183.8,194.3,3497583,Buy
137.25,134.22,133.3,139.6,1052255,Buy
148.28,144.84,144.1,150.6,1471151,Buy
407.95,403.91,409.8,402.1,1050701,Sell
368.88,372.07,372.2,368.9,1163983,Buy
230.48,229.24,226.1,236.0,1052357,Buy
219.58,216.16,213.1,225.5,1236090,Sell
378.5,380.51,381.6,377.4,1055661,Sell
147.58,143.99,143.0,150.4,1053891,Buy
277.87,280.02,277.3,281.7,1057221,Buy
332.75,336.33,334.0,335.5,1054486,Sell
114.25,114.44,113.4,115.1,1055361,Buy
352.6,357.92,355.8,354.8,3077515,Buy
220.8,217.33,214.3,226.9,1665188,Sell
209.05,208.48,206.0,213.8,1407221,Buy
410.5,405.29,411.8,404.0,1050700,Sell
128.85,127.46,127.5,129.3,1050700,Buy
236.67,234.97,232.3,241.7,1050877,Sell
181.49,177.08,175.1,186.3,2760379,Buy
110.67,111.97,110.7,111.3,2478966,Buy
407.74,403.77,409.6,402.0,1184495,Sell
114.82,115.22,114.1,115.8,3495973,Buy
359.74,363.84,363.4,360.3,2197413,Buy
274.2,275.13,272.1,278.7,1050713,Sell
175.57,172.4,171.3,178.8,1053890,Buy
271.42,272.83,269.0,277.0,2232977,Buy
109.69,111.3,110.0,110.2,1666258,Buy
118.03,117.52,116.6,119.1,1391440,Buy
112.51,113.16,112.0,113.4,1479573,Buy
331.76,335.13,331.5,336.0,2012660,Sell
308.32,312.68,311.3,310.2,1056620,Buy
162.5,158.07,156.8,166.4,1065222,Sell
303.79,307.87,304.4,308.1,1192298,Buy
318.3,323.76,321.2,321.0,1062059,Buy
163.81,160.84,158.8,168.3,2275355,Buy
216.47,214.43,211.8,221.5,1052519,Buy
113.45,113.92,112.8,114.4,1306453,Buy
278.05,280.64,278.1,281.8,1202004,Buy
372.42,375.33,376.0,371.9,1148344,Buy
410.36,405.22,411.7,403.9,1494789,Sell
156.05,151.98,150.9,159.2,1088677,Buy
111.1,112.31,111.1,111.7,3296201,Buy
391.99,392.16,395.1,389.0,1070589,Sell
179.09,176.86,175.4,183.0,3500400,Buy
203.18,201.12,199.7,206.8,1539251,Buy
157.17,152.75,151.1,161.5,1639526,Buy
118.1,117.49,116.4,119.5,2963714,Buy
149.55,146.18,145.1,152.4,1057424,Buy
344.77,349.17,347.3,346.7,1053784,Buy
238.61,238.76,236.7,242.6,1050702,Buy
410.64,405.35,411.9,404.1,1050702,Sell
170.88,169.19,167.1,174.7,1140383,Buy
110.04,111.47,110.2,110.7,2463161,Sell
404.93,401.95,407.2,399.7,1056390,Sell
373.35,376.58,377.7,372.0,1050712,Buy
395.43,394.94,398.8,391.5,1050702,Buy
111.99,112.84,111.6,112.9,2812236,Buy
193.04,189.23,187.3,197.6,1087682,Buy
407.25,403.5,409.3,401.5,1050720,Buy
332.46,336.54,333.7,335.9,3142204,Buy
230.78,231.62,228.7,235.7,1068034,Buy
369.2,372.08,372.0,369.3,1122717,Sell
295.16,300.13,298.5,297.3,1181987,Buy
157.5,153.13,151.8,161.4,1882280,Buy
376.95,379.72,381.2,375.4,1051454,Buy
352.02,355.21,353.4,354.2,1339631,Sell
217.92,214.96,211.2,224.6,1205767,Sell
395.86,395.16,399.0,392.0,1050706,Sell
199.04,195.45,194.1,203.0,1071550,Buy
235.61,233.88,231.2,240.7,1088435,Sell
368.16,369.82,370.5,367.6,1050747,Sell
385.15,386.62,388.9,382.8,1050711,Buy
394.59,394.23,397.5,391.4,1052389,Sell
199.91,195.92,194.6,203.7,1248374,Sell
198.5,195.66,193.5,203.0,2029946,Buy
373.21,376.43,377.7,371.8,1063518,Buy
312.91,316.98,313.0,317.7,1124532,Buy
146.15,142.63,141.2,149.6,1660133,Buy
271.39,273.7,270.5,276.2,1052040,Buy
238.04,238.22,234.7,243.4,1058597,Buy
113.63,113.9,112.9,114.4,1082773,Buy
177.88,173.95,171.9,182.6,3500400,Buy
135.04,132.3,131.3,137.5,1363223,Buy
374.09,377.37,378.5,372.8,1050701,Buy
157.35,153.31,151.4,161.9,1314141,Buy
192.58,190.13,188.1,196.9,1102306,Buy
388.59,389.57,392.2,385.9,1050700,Buy
130.23,128.19,127.3,132.2,3037701,Buy
136.76,134.1,133.2,139.1,3475848,Buy
258.56,260.36,257.3,263.4,3102451,Buy
287.72,290.11,284.9,294.6,3101672,Sell
108.35,110.54,109.2,108.8,1852975,Buy
146.5,142.66,141.3,150.0,1147792,Buy
270.07,273.63,269.2,275.9,2350604,Buy
301.02,304.1,300.5,305.6,1050707,Sell
113.26,113.84,112.7,114.2,3500400,Buy
113.11,113.65,112.4,114.1,1797674,Buy
338.82,341.9,340.9,340.1,1050700,Sell
184.55,182.73,181.3,188.1,3458292,Buy
134.71,131.94,130.7,137.5,2868503,Buy
133.57,130.63,129.4,136.3,3087688,Buy
222.57,220.64,218.4,227.0,1346339,Buy
317.65,322.94,320.0,320.9,1050701,Buy
117.97,117.48,116.4,119.3,1140222,Buy
382.65,384.49,385.8,381.3,1094632,Buy
150.75,146.64,145.3,154.3,1136323,Buy
108.31,110.51,109.1,108.8,3402060,Buy
219.29,218.06,215.3,224.4,1164889,Buy
117.66,117.03,115.9,119.1,3305016,Buy
401.4,399.55,404.2,396.7,1050700,Buy
287.41,290.48,287.7,291.0,1050709,Buy
276.3,276.83,274.4,280.2,1050703,Sell
110.83,112.07,110.9,111.4,3264363,Buy
113.1,113.54,112.3,114.1,3490888,Buy
311.06,314.66,312.3,314.0,1050702,Sell
137.26,133.77,132.8,139.9,1056740,Sell
334.4,338.62,337.0,336.3,1050722,Buy
372.42,375.58,376.6,371.2,1051488,Buy
320.12,324.69,321.8,323.4,1050823,Buy
280.93,284.87,283.3,283.7,1056962,Buy
317.99,322.44,320.3,320.8,2153388,Buy
372.04,375.42,375.9,371.5,2057290,Buy
165.56,160.36,158.7,170.0,1108277,Sell
210.37,208.17,205.7,215.3,1618694,Buy
199.04,195.24,191.7,205.8,2731807,Sell
405.8,402.56,407.9,400.6,1105196,Sell
124.23,123.15,122.3,125.6,1254169,Buy
120.9,119.92,119.0,122.3,3346312,Buy
276.04,277.96,274.0,281.5,2855682,Buy
108.71,110.72,109.4,109.2,3275316,Buy
307.75,311.59,308.5,311.4,1083477,Buy
238.49,237.68,234.5,244.1,2911231,Buy
165.19,161.24,160.3,168.5,1214579,Buy
126.72,124.34,123.1,129.2,3446048,Sell
357.43,361.93,362.5,356.6,1058048,Buy
129.5,127.04,125.8,131.9,1976688,Buy
216.21,214.87,212.1,221.3,1123949,Buy
295.53,298.28,295.1,299.7,1637901,Buy
141.86,139.17,137.7,145.0,1578662,Buy
110.9,112.13,110.8,111.7,3500400,Buy
133.55,131.02,130.1,135.7,3016569,Buy
170.57,166.89,165.3,174.7,1051109,Buy
340.96,346.72,345.3,342.5,1768263,Buy
271.35,273.77,269.4,277.1,1579428,Buy
108.35,110.54,109.2,108.8,1142075,Buy
342.38,346.87,345.1,344.4,1100216,Buy
237.79,237.37,234.4,242.8,1252667,Buy
215.99,214.11,211.2,221.5,1310433,Buy
108.43,110.58,109.2,108.9,3236346,Buy
109.2,111.0,109.7,109.8,3283830,Buy
256.57,256.85,253.1,262.4,2351695,Buy
152.48,148.41,146.9,156.3,3360524,Buy
142.74,139.09,137.7,146.1,2441110,Buy
369.73,373.32,373.7,369.2,1072433,Buy
380.41,382.99,384.8,378.6,1111003,Buy
282.32,283.51,278.9,288.5,1050703,Sell
152.4,150.33,150.0,154.1,1252627,Buy
116.06,115.72,114.8,117.0,1053100,Buy
395.58,395.1,398.8,391.8,1050702,Buy
123.08,121.61,120.9,124.3,1065011,Buy
223.33,222.1,218.3,229.7,3455042,Buy
112.03,112.93,111.7,112.9,2483404,Buy
402.88,400.48,405.3,398.2,3280217,Sell
158.94,155.07,153.9,162.1,1061440,Buy
153.11,149.25,148.2,156.3,1421106,Buy
364.27,367.51,366.9,364.9,1265754,Sell
128.99,126.55,125.1,131.9,3500400,Buy
292.49,295.24,291.5,297.3,1398030,Buy
398.38,397.27,401.2,394.4,1057958,Buy
131.31,128.55,127.5,133.6,1270677,Buy
216.37,214.04,211.8,221.1,1050887,Buy
348.39,353.62,353.1,348.9,1239311,Buy
144.54,141.68,140.9,147.0,3496765,Buy
166.0,162.35,159.9,171.1,1495050,Buy
259.34,258.23,253.7,266.2,1056621,Sell
117.59,117.04,116.0,118.9,1159776,Buy
294.13,297.32,293.0,299.5,1126768,Buy
318.95,322.67,319.7,322.4,1050704,Sell
130.09,127.65,126.7,132.2,3217357,Buy
361.32,365.55,365.2,361.6,3128154,Buy
300.37,305.73,302.1,304.9,1339630,Buy
165.89,161.89,160.6,169.6,1060700,Buy
109.38,111.1,109.8,110.0,2190941,Buy
366.1,368.86,368.8,366.1,1051662,Sell
274.41,276.67,273.3,279.0,1050705,Buy
356.36,360.37,360.7,356.0,1086887,Buy
333.53,335.42,333.6,335.9,1051178,Sell
108.93,110.85,109.5,109.4,3154080,Buy
378.37,381.04,382.5,376.8,1060837,Buy
150.59,145.59,144.2,154.4,1065626,Sell
172.04,168.07,165.7,177.2,3500400,Buy
342.44,346.93,344.3,345.4,1051418,Sell
361.51,365.04,363.1,363.6,2660057,Sell
108.24,110.48,109.1,108.7,3480941,Buy
391.12,391.24,394.2,388.1,1050702,Sell
150.18,145.35,144.5,153.4,1315151,Sell
243.39,242.64,238.7,249.5,1145516,Sell
410.09,405.08,411.5,403.7,1052334,Sell
108.68,110.7,109.4,109.1,2627714,Buy
288.63,293.07,290.4,292.2,1331591,Buy
108.08,110.41,109.0,108.5,3500400,Buy
213.76,212.11,209.8,218.2,1051460,Buy
378.07,380.01,380.6,377.5,1051354,Sell
392.69,393.35,396.6,389.4,1050714,Buy
309.7,312.61,310.4,312.8,1050700,Sell
194.33,192.22,190.1,198.9,1163021,Buy
115.11,115.07,114.0,116.1,3500400,Buy
378.87,380.77,381.9,377.7,1050953,Sell
410.79,405.4,412.0,404.2,1050700,Sell
398.42,397.32,401.5,394.2,1050708,Buy
341.8,345.94,344.0,343.9,1755662,Buy
257.76,258.13,254.9,262.7,1062130,Buy
406.21,402.77,408.3,400.7,1050700,Sell
299.65,303.35,300.5,303.4,1210830,Buy
319.75,324.26,321.8,322.8,1050711,Buy
175.29,172.55,171.4,178.6,1161434,Buy
235.02,237.84,234.6,239.8,2501059,Buy
117.17,116.84,115.7,118.5,1700138,Buy
393.06,392.99,396.3,389.8,1050907,Sell
215.01,214.69,213.6,217.6,1050700,Buy
197.16,194.62,193.1,201.1,1213920,Buy
320.71,324.04,320.8,324.7,1053172,Sell
407.39,403.61,409.3,401.7,1053568,Buy
245.77,246.06,242.2,251.9,3498397,Buy
108.2,110.46,109.1,108.6,2480899,Buy
109.26,111.05,109.7,109.8,3228491,Buy
215.52,211.86,208.3,222.0,2944552,Sell
109.28,111.02,109.7,109.8,2551478,Buy
330.72,333.8,331.8,333.2,1051120,Sell
398.45,397.08,401.3,394.1,1050701,Sell
404.22,401.6,406.9,398.9,1050700,Buy
313.65,318.08,313.9,318.4,2525949,Buy
121.1,119.81,118.9,122.6,1842474,Buy
109.44,111.16,109.9,109.9,3027799,Buy
353.95,357.99,356.5,355.5,1050749,Sell
336.7,340.4,338.6,338.9,1051327,Sell
263.65,263.57,260.3,268.7,1058563,Sell
331.26,336.42,333.9,334.1,1334029,Buy
121.59,120.18,119.1,123.3,1455000,Buy
314.13,317.06,314.8,317.2,1050750,Sell
110.02,111.55,110.3,110.6,1193202,Buy
410.7,405.37,411.9,404.1,1050900,Sell
108.72,110.73,109.4,109.2,1068199,Buy
275.92,279.32,278.2,278.0,1050702,Buy
108.23,110.47,109.1,108.6,1276531,Buy
231.42,231.46,227.8,237.3,1054432,Buy
318.12,321.7,318.9,321.6,1057369,Sell
400.48,398.54,402.7,396.3,1050826,Sell
352.24,357.66,356.7,353.1,1053436,Buy
262.28,262.75,258.8,268.2,1280150,Sell
224.56,225.13,221.4,230.4,1158733,Buy
179.51,176.69,174.0,184.9,1441122,Buy
117.25,117.29,116.3,118.2,1594891,Buy
276.45,279.66,276.4,281.0,1874009,Buy
147.37,143.59,142.7,150.2,1941229,Buy
110.09,111.56,110.3,110.7,2132416,Buy
208.69,205.3,202.8,214.0,2012783,Sell
203.9,202.6,200.6,207.9,1101456,Buy
167.6,163.43,162.1,171.3,1055340,Buy
108.22,110.47,109.1,108.6,2686561,Buy
333.98,337.66,335.5,336.5,1050716,Sell
115.86,115.63,114.4,117.2,1060768,Sell
219.71,217.91,214.5,225.7,1700714,Buy
153.76,149.97,148.3,157.7,3396613,Buy
378.92,380.21,381.3,377.7,1050701,Sell
410.02,405.08,411.5,403.7,1065859,Buy
168.24,164.41,162.9,172.2,1082674,Buy
223.76,223.43,222.0,227.4,2140190,Buy
292.79,296.28,293.0,297.3,1072304,Buy
318.17,322.94,319.9,321.8,1735503,Buy
209.35,207.35,205.7,213.2,1393881,Buy
172.02,168.06,166.5,175.9,1273239,Buy
216.7,214.33,212.3,221.0,1050734,Buy
232.23,231.87,229.0,237.3,1417515,Buy
394.04,394.42,398.1,390.3,1910941,Buy
151.02,147.94,146.8,154.0,1925486,Buy
108.37,110.55,109.2,108.8,2587201,Buy
127.39,124.98,124.4,128.9,1118069,Buy
184.81,182.81,180.5,189.3,1436725,Buy
376.05,378.46,380.2,374.1,1050700,Sell
248.38,249.08,246.7,252.7,1609335,Buy
114.33,114.39,113.0,115.8,3500400,Sell
401.34,399.51,404.2,396.7,1141737,Buy
125.17,123.72,122.5,127.2,3332875,Buy
136.21,132.83,131.5,139.3,3346226,Buy
111.74,112.62,111.4,112.5,2068905,Buy
404.33,401.6,406.7,399.2,1050700,Buy
345.9,351.04,350.2,346.7,1917856,Buy
408.9,404.48,410.6,402.9,1050700,Sell
125.87,123.89,123.1,127.5,1844708,Buy
384.69,385.75,387.6,382.8,1051435,Sell
218.6,216.8,214.8,223.0,1499546,Buy
342.52,346.93,345.7,343.8,1062156,Buy
249.78,250.56,248.5,253.5,1080300,Buy
305.56,311.06,309.3,307.8,2893127,Buy
320.1,325.38,323.6,322.3,1102568,Buy
408.74,404.42,410.6,402.6,1083904,Buy
109.1,110.94,109.6,109.7,3500400,Buy
164.61,160.87,160.2,167.5,2419630,Buy
292.47,293.83,290.3,297.6,1051295,Sell
367.22,370.67,370.4,367.6,1175114,Buy
375.23,377.64,378.4,374.5,2248543,Buy
108.67,110.7,109.4,109.1,2432206,Buy
188.61,185.17,183.6,192.8,1051798,Buy
246.17,245.73,241.2,253.2,1260208,Sell
377.23,380.23,381.5,375.9,1216945,Buy
384.21,385.91,387.6,382.5,1868354,Buy
164.24,161.71,161.0,166.9,3355458,Buy
375.79,378.09,378.4,375.4,1090659,Sell
230.25,228.67,225.3,236.1,1620812,Buy
109.67,111.3,110.0,110.2,3500400,Buy
357.75,361.41,359.6,359.8,3500400,Buy
410.42,405.25,411.7,403.9,1050703,Sell
114.23,114.47,113.3,115.3,3500400,Buy
121.25,120.16,119.2,122.8,3111458,Buy
110.38,111.77,110.5,111.0,3395304,Buy
110.03,111.51,110.3,110.6,2076196,Buy
149.85,145.78,144.6,153.1,1057246,Buy
116.43,116.23,115.3,117.4,3150500,Buy
113.86,114.06,112.9,114.9,3404164,Buy
123.35,122.03,121.2,124.8,1700267,Buy
355.3,358.63,357.3,356.6,1050725,Sell
361.0,364.92,364.7,361.3,1933044,Buy
374.75,377.54,378.5,373.7,1068141,Buy
357.97,361.84,361.5,358.4,1081490,Buy
225.58,222.9,219.4,232.0,1854192,Sell
194.34,191.99,189.8,198.8,1124134,Buy
408.28,404.1,410.1,402.4,1050713,Sell
342.35,347.19,346.5,343.3,1530362,Buy
403.32,400.89,405.8,398.5,1249418,Buy
406.79,403.09,408.8,401.2,1051122,Sell
367.58,370.37,370.3,367.6,1050905,Sell
